aspect,site,siteUn,depth,year,trial_id_each_depth,trial_id_combined_depths,season,deploydate,old_id,new_id,was_plain_rubble_first,trial,branched,size_cat,size_cat_adjusted_to_flume_exp,axial_l,thickness_1,thickness_2,thickness_3,avg_thickness,span_any_way,span_width_ways,num_branches,branch1_l,branch2_l,branch3_l,avg_branch_l,branches_opposing,dry_wt,vol_start,vol_end,wet_wt,buoy_wt,vol,density,day,moved_at_all,moved_at_all_over_1_cm,flipped_from_previous_day_y_or_n,diag_dist,avg_slope_angle_transect.1,starting_substrate_new,CORRECTED_avg_peak_U,CORRECTED_fastest_peak_U
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,4944,6089,No,Yellow_Rubble,Yes,Small,Small,6.9,1.6,1.5,1.3,1.466666667,6.9,2.6,1,1,NA,NA,1,NA,26.78,194,215,27.8,16.6,21,1.323809524,1,0,0,N,0,28.28571429,rubble,0.049920581,0.085704451
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,4918,4918,No - and no new number,Yellow_Rubble,Yes,Small,Small,6.6,0.9,0.9,1.4,1.066666667,6.791170739,3.5,1,2.5,NA,NA,2.5,NA,11.5,,,13.1673,5.8903,8.65595,1.52118485,1,0,0,N,0,28.28571429,rubble,0.049920581,0.085704451
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5776,6102,No,Yellow_Rubble,Yes,Large,Large ,19.5,2,2.1,1.8,1.966666667,19.5,6.5,2,2.6,4.2,NA,3.4,Yes,151.58,1120,1198,167.5,89.5,78,2.147435897,1,0,0,N,0,15.2,rubble ,0.049920581,0.085704451
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5783,6115,No,Yellow_Rubble,Yes,Medium,Medium,12.3,1.9,1.6,1.6,1.7,12.3,5.5,5,1.4,2.1,2.7,2.066666667,Yes,75.48,1120,1165,86.8,42.3,45,1.928888889,1,0,0,N,0,28.28571429,rubble,0.049920581,0.085704451
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,4935,6031,No,Yellow_Rubble,No,Small,Small,6.9,1.5,1.6,1.7,1.6,6.9,1.7,0,NA,NA,NA,0,NA,21.88,84,96,23.9,12.5,12,1.991666667,1,1,1,N,7.071067812,15.2,hard_carb,0.049920581,0.085704451
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5797,6028,No,Yellow_Rubble,Yes,Large,Medium,10,1.7,0.6,1.4,1.233333333,12.3,1.5,5,4,2.6,2.3,2.966666667,Yes,76.82,1060,1095,66.2,33.9,35,1.891428571,1,0,0,N,0,28.28571429,rubble,0.049920581,0.085704451
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5285,6045,No,Yellow_Rubble,Yes,Medium,Medium,11.9,1.7,1.3,1.5,1.5,12.18072247,4.3,1,2.8,NA,NA,2.8,NA,44.68,,,50.448348,24.842716,25.780148,1.956868052,1,0,0,N,0,15.2,hard_carb,0.049920581,0.085704451
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5295,6039,No,Yellow_Rubble,Yes,Medium,Medium,14.7,2,2,2,2,14.7,3.9,1,2.2,NA,NA,2.2,NA,87.08,415,467,97.3,47.8,52,1.871153846,1,0,0,N,0,28.28571429,sand,0.049920581,0.085704451
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5276,6041,No,Yellow_Rubble,Yes,Medium,Medium,14,1.2,1.3,1.6,1.366666667,14,6.8,4,1,6,3.1,3.366666667,Yes,71.78,1050,1090,79,42.7,40,1.975,1,0,0,N,0,15.2,rubble,0.049920581,0.085704451
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5253,6037,No,Yellow_Rubble,Yes,Medium,Medium,12.8,1.6,1.5,1.5,1.533333333,12.8,5.1,2,2,3.5,NA,2.75,Yes,51.88,420,450,57,28.7,30,1.9,1,0,0,N,0,15.2,rubble ,0.049920581,0.085704451
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5287,6118,No,Yellow_Rubble,No,Medium,Medium,13.4,2,3.4,2,2.466666667,13.4,3.4,0,NA,NA,NA,0,NA,74.78,196.5,243,85.2,41,46.5,1.832258065,1,0,0,N,0,28.28571429,sand,0.049920581,0.085704451
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5273,6081,No,Yellow_Rubble,No,Medium,Medium,13,2.2,2,2,2.066666667,13,2.2,0,NA,NA,NA,0,NA,90.68,358,395,97,53.7,37,2.621621622,1,0,0,N,0,15.2,rubble,0.049920581,0.085704451
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5777,5777,No - and no new number,Yellow_Rubble,Yes,Large,Large ,22.3,1.8,1.9,1.2,1.633333333,22.62145,7.5,3,2.3,6.3,3,3.866666667,Yes,124.93,,,140.617248,70.681516,67.197173,2.092606604,1,0,0,N,0,28.28571429,sand,0.049920581,0.085704451
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,4926,6029,No,Yellow_Rubble,Yes,Small,Small,5.5,1,1,0.9,0.966666667,6.2,3.8,3,1,2.5,1.7,1.733333333,Yes,12.48,415,422,14.3,6.7,7,2.042857143,1,0,0,N,0,15.2,sand,0.049920581,0.085704451
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,4945,6047,No,Yellow_Rubble,No,Small,Small,5.7,1.3,1.4,1.5,1.4,5.7,1.5,0,NA,NA,NA,0,NA,14.78,86,95,16.9,8.4,9,1.877777778,1,0,0,N,0,15.2,sand,0.049920581,0.085704451
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5289,6036,No,Yellow_Rubble,Yes,Medium,Medium,12.2,1.6,1.7,1.8,1.7,12.4,4.4,1,3.1,NA,NA,3.1,NA,51.05,,,57.60568,28.48126,29.067705,1.981775995,1,0,0,N,0,28.28571429,rubble ,0.049920581,0.085704451
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,4943,6046,No,Yellow_Rubble,Yes,Small,Small,5.7,1.5,1.6,1.7,1.6,6,2.8,1,1,NA,NA,1,NA,17.78,181,194,20.5,9.7,13,1.576923077,1,0,0,N,0,15.2,sand ,0.049920581,0.085704451
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5282,6035,No,Yellow_Rubble,Yes,Medium,Medium,13.4,1.7,1.5,1.1,1.433333333,13.4,7.4,5,1.5,7.7,No data,4.6,Yes,72.88,1120,1163,81.1,40.8,43,1.886046512,1,0,0,N,0,28.28571429,rubble,0.049920581,0.085704451
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5263,6078,No,Yellow_Rubble,No,Medium,Medium,14,2,2.4,1.4,1.933333333,14,3.2,0,NA,NA,NA,0,NA,54.48,400,434,63.3,30.7,34,1.861764706,1,0,0,N,0,28.28571429,rubble ,0.049920581,0.085704451
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5789,6084,No,Yellow_Rubble,No,Large,Large ,18.6,1.5,1.5,1.2,1.4,18.6,1.5,0,NA,NA,NA,0,NA,52.38,210,240.5,58.4,29.8,30.5,1.914754098,1,0,0,N,0,15.2,rubble ,0.049920581,0.085704451
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,4923,6099,No,Yellow_Rubble,Yes,Small,Small,6.9,1.9,1.9,2,1.933333333,7.3,5,10,1,1.5,2.3,1.6,Yes,35.78,415,437,41.1,19.7,22,1.868181818,1,0,0,N,0,28.28571429,hard_carb,0.049920581,0.085704451
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5265,6030,No,Yellow_Rubble,Yes,Medium,Medium,12.8,2,2,2.3,2.1,12.8,6.5,3,2,2.5,3.4,2.633333333,Yes,86.78,1060,1100,95.7,48.8,40,2.3925,1,0,0,N,0,28.28571429,hard_carb,0.049920581,0.085704451
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5980,5980,No - and no new number,Yellow_Rubble,Yes,Large,Large ,19.3,1.2,1.5,1.7,1.466666667,20.06838309,11.2,3,1.8,3.5,6.5,3.933333333,Yes,85.43,,,96.235048,48.119116,46.811223,2.055811445,1,0,0,N,0,28.28571429,hard_carb,0.049920581,0.085704451
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,4911,6038,No,Yellow_Rubble,Yes,Small,Small,6.8,1.4,1.5,1.6,1.5,7.7,6.1,1,4.4,NA,NA,4.4,NA,21.69,,,24.616784,11.710828,13.915009,1.769081429,2,1,1,N,4,28.28571429,sand,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5299,6026,No,Yellow_Rubble,Yes,Medium,Medium,13.5,1.4,1.4,1.2,1.333333333,13.5,3.2,1,3.6,NA,NA,3.6,NA,36.18,198,226,41.7,19.4,28,1.489285714,2,1,1,Y,9.861541462,28.28571429,rubble,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5291,6050,No,Yellow_Rubble,No,Medium,Medium,13.9,1.6,1.7,2,1.766666667,13.9,2,0,NA,NA,NA,0,NA,49.08,168,190,55.4,27.6,22,2.518181818,2,0,0,N,0,28.28571429,rubble,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5294,6049,No,Yellow_Rubble,Yes,Medium,Medium,10.3,1.7,1.5,1.5,1.566666667,13.9,1.7,2,7.2,4.7,NA,5.95,No,49.18,1060,1090,56.9,28.3,30,1.896666667,2,1,1,Y,11.18033989,28.28571429,rubble,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5296,6120,No,Yellow_Rubble,No,Medium,Medium,11.9,2.4,2.3,1.9,2.2,11.9,2.5,0,NA,NA,NA,0,NA,65.58,126,167,74.9,36,41,1.826829268,2,1,1,N,4,28.28571429,rubble,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,4907,6034,No,Yellow_Rubble,Yes,Small,Small,6.3,1.8,1.3,1,1.366666667,6.4,4.6,2,2.7,1.9,NA,2.3,Yes,23.18,415,432,27.5,12.8,17,1.617647059,2,1,0,Y,1,28.28571429,rubble ,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5779,6048,No,Yellow_Rubble,No,Large,Large ,19.4,2.2,2.8,2.1,2.366666667,19.4,2.8,0,NA,NA,NA,0,NA,99.58,415,483,120.6,53.9,68,1.773529412,2,1,1,Y,2.061552813,15.2,rubble,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,4946,4946,No - and no new number,Yellow_Rubble,No,Small,Small,6.8,1.4,1.8,1.3,1.5,6.8,1.9,0,NA,NA,NA,0,NA,17.37,,,19.762832,9.243244,11.685457,1.691233128,2,0,0,N,0,28.28571429,rubble,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5290,6043,No,Yellow_Rubble,No,Medium,Medium,12.5,1.8,1.8,1.6,1.733333333,12.5,1.8,0,NA,NA,NA,0,NA,33.58,178,198,40,15.4,20,2,2,1,1,Y,4,28.28571429,rubble,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5292,5292,No - and no new number,Yellow_Rubble,No,Medium,Medium,14.2,1.6,1.7,1.8,1.7,14.2,1.8,0,NA,NA,NA,0,NA,35.18,,,39.774148,19.416316,20.877198,1.905147808,2,0,0,N,0,15.2,rubble,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,4936,6033,No,Yellow_Rubble,Yes,Small,Small,4.8,0.9,0.9,0.7,0.833333333,4.8,3.2,4,2.5,2,1,1.833333333,Yes,12.45,180,187,11.1,5.2,7,1.585714286,2,1,1,N,2,28.28571429,rubble,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,4940,6042,No,Yellow_Rubble,Yes,Small,Small,6,1.5,1.4,1,1.3,6,4.6,5,2.9,1.2,2,2.033333333,Yes,19.68,416,428,22.7,10.8,12,1.891666667,2,0,0,N,0,15.2,rubble,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,4950,6032,No,Yellow_Rubble,No,Small,Small,6,1.5,1.6,1.5,1.533333333,6,1.6,0,NA,NA,NA,0,NA,14.68,73,84.5,18,7.9,11.5,1.565217391,2,0,0,N,0,28.28571429,rubble,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,4944,6089,No,Yellow_Rubble,Yes,Small,Small,6.9,1.6,1.5,1.3,1.466666667,6.9,2.6,1,1,NA,NA,1,NA,26.78,194,215,27.8,16.6,21,1.323809524,2,1,1,Y,4,28.28571429,rubble,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,4918,4918,No - and no new number,Yellow_Rubble,Yes,Small,Small,6.6,0.9,0.9,1.4,1.066666667,6.791170739,3.5,1,2.5,NA,NA,2.5,NA,11.5,,,13.1673,5.8903,8.65595,1.52118485,2,0,0,N,0,28.28571429,rubble,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5776,6102,No,Yellow_Rubble,Yes,Large,Large ,19.5,2,2.1,1.8,1.966666667,19.5,6.5,2,2.6,4.2,NA,3.4,Yes,151.58,1120,1198,167.5,89.5,78,2.147435897,2,0,0,N,0,15.2,rubble ,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5783,6115,No,Yellow_Rubble,Yes,Medium,Medium,12.3,1.9,1.6,1.6,1.7,12.3,5.5,5,1.4,2.1,2.7,2.066666667,Yes,75.48,1120,1165,86.8,42.3,45,1.928888889,2,0,0,N,0,28.28571429,rubble,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,4935,6031,No,Yellow_Rubble,No,Small,Small,6.9,1.5,1.6,1.7,1.6,6.9,1.7,0,NA,NA,NA,0,NA,21.88,84,96,23.9,12.5,12,1.991666667,2,1,1,N,5.099019514,15.2,hard_carb,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5797,6028,No,Yellow_Rubble,Yes,Large,Medium,10,1.7,0.6,1.4,1.233333333,12.3,1.5,5,4,2.6,2.3,2.966666667,Yes,76.82,1060,1095,66.2,33.9,35,1.891428571,2,1,1,N,2,28.28571429,rubble,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5285,6045,No,Yellow_Rubble,Yes,Medium,Medium,11.9,1.7,1.3,1.5,1.5,12.18072247,4.3,1,2.8,NA,NA,2.8,NA,44.68,,,50.448348,24.842716,25.780148,1.956868052,2,0,0,N,0,15.2,hard_carb,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5295,6039,No,Yellow_Rubble,Yes,Medium,Medium,14.7,2,2,2,2,14.7,3.9,1,2.2,NA,NA,2.2,NA,87.08,415,467,97.3,47.8,52,1.871153846,2,0,0,N,0,28.28571429,sand,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5276,6041,No,Yellow_Rubble,Yes,Medium,Medium,14,1.2,1.3,1.6,1.366666667,14,6.8,4,1,6,3.1,3.366666667,Yes,71.78,1050,1090,79,42.7,40,1.975,2,1,1,N,1,15.2,rubble,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5253,6037,No,Yellow_Rubble,Yes,Medium,Medium,12.8,1.6,1.5,1.5,1.533333333,12.8,5.1,2,2,3.5,NA,2.75,Yes,51.88,420,450,57,28.7,30,1.9,2,0,0,N,0,15.2,rubble ,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5287,6118,No,Yellow_Rubble,No,Medium,Medium,13.4,2,3.4,2,2.466666667,13.4,3.4,0,NA,NA,NA,0,NA,74.78,196.5,243,85.2,41,46.5,1.832258065,2,1,1,N,17.72004515,28.28571429,sand,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5273,6081,No,Yellow_Rubble,No,Medium,Medium,13,2.2,2,2,2.066666667,13,2.2,0,NA,NA,NA,0,NA,90.68,358,395,97,53.7,37,2.621621622,2,1,1,N,2,15.2,rubble,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5777,5777,No - and no new number,Yellow_Rubble,Yes,Large,Large ,22.3,1.8,1.9,1.2,1.633333333,22.62145,7.5,3,2.3,6.3,3,3.866666667,Yes,124.93,,,140.617248,70.681516,67.197173,2.092606604,2,0,0,N,0,28.28571429,sand,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,4926,6029,No,Yellow_Rubble,Yes,Small,Small,5.5,1,1,0.9,0.966666667,6.2,3.8,3,1,2.5,1.7,1.733333333,Yes,12.48,415,422,14.3,6.7,7,2.042857143,2,0,0,N,0,15.2,sand,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,4945,6047,No,Yellow_Rubble,No,Small,Small,5.7,1.3,1.4,1.5,1.4,5.7,1.5,0,NA,NA,NA,0,NA,14.78,86,95,16.9,8.4,9,1.877777778,2,0,0,N,0,15.2,sand,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5289,6036,No,Yellow_Rubble,Yes,Medium,Medium,12.2,1.6,1.7,1.8,1.7,12.4,4.4,1,3.1,NA,NA,3.1,NA,51.05,,,57.60568,28.48126,29.067705,1.981775995,2,0,0,N,0,28.28571429,rubble ,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,4943,6046,No,Yellow_Rubble,Yes,Small,Small,5.7,1.5,1.6,1.7,1.6,6,2.8,1,1,NA,NA,1,NA,17.78,181,194,20.5,9.7,13,1.576923077,2,0,0,N,0,15.2,sand ,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5282,6035,No,Yellow_Rubble,Yes,Medium,Medium,13.4,1.7,1.5,1.1,1.433333333,13.4,7.4,5,1.5,7.7,No data,4.6,Yes,72.88,1120,1163,81.1,40.8,43,1.886046512,2,1,1,N,5,28.28571429,rubble,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5263,6078,No,Yellow_Rubble,No,Medium,Medium,14,2,2.4,1.4,1.933333333,14,3.2,0,NA,NA,NA,0,NA,54.48,400,434,63.3,30.7,34,1.861764706,2,0,0,N,0,28.28571429,rubble ,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5789,6084,No,Yellow_Rubble,No,Large,Large ,18.6,1.5,1.5,1.2,1.4,18.6,1.5,0,NA,NA,NA,0,NA,52.38,210,240.5,58.4,29.8,30.5,1.914754098,2,0,0,N,0,15.2,rubble ,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,4923,6099,No,Yellow_Rubble,Yes,Small,Small,6.9,1.9,1.9,2,1.933333333,7.3,5,10,1,1.5,2.3,1.6,Yes,35.78,415,437,41.1,19.7,22,1.868181818,2,1,1,N,2,28.28571429,hard_carb,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5265,6030,No,Yellow_Rubble,Yes,Medium,Medium,12.8,2,2,2.3,2.1,12.8,6.5,3,2,2.5,3.4,2.633333333,Yes,86.78,1060,1100,95.7,48.8,40,2.3925,2,0,0,N,0,28.28571429,hard_carb,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5980,5980,No - and no new number,Yellow_Rubble,Yes,Large,Large ,19.3,1.2,1.5,1.7,1.466666667,20.06838309,11.2,3,1.8,3.5,6.5,3.933333333,Yes,85.43,,,96.235048,48.119116,46.811223,2.055811445,2,0,0,N,0,28.28571429,hard_carb,0.057351401,0.079087034
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,4911,6038,No,Yellow_Rubble,Yes,Small,Small,6.8,1.4,1.5,1.6,1.5,7.7,6.1,1,4.4,NA,NA,4.4,NA,21.69,,,24.616784,11.710828,13.915009,1.769081429,3,1,1,Y,4,28.28571429,sand,0.045947977,0.08007988
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5299,6026,No,Yellow_Rubble,Yes,Medium,Medium,13.5,1.4,1.4,1.2,1.333333333,13.5,3.2,1,3.6,NA,NA,3.6,NA,36.18,198,226,41.7,19.4,28,1.489285714,3,1,0,N,0.3,28.28571429,rubble,0.045947977,0.08007988
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5291,6050,No,Yellow_Rubble,No,Medium,Medium,13.9,1.6,1.7,2,1.766666667,13.9,2,0,NA,NA,NA,0,NA,49.08,168,190,55.4,27.6,22,2.518181818,3,0,0,N,0,28.28571429,rubble,0.045947977,0.08007988
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5294,6049,No,Yellow_Rubble,Yes,Medium,Medium,10.3,1.7,1.5,1.5,1.566666667,13.9,1.7,2,7.2,4.7,NA,5.95,No,49.18,1060,1090,56.9,28.3,30,1.896666667,3,0,0,N,0,28.28571429,rubble,0.045947977,0.08007988
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5296,6120,No,Yellow_Rubble,No,Medium,Medium,11.9,2.4,2.3,1.9,2.2,11.9,2.5,0,NA,NA,NA,0,NA,65.58,126,167,74.9,36,41,1.826829268,3,1,0,N,1,28.28571429,rubble,0.045947977,0.08007988
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,4907,6034,No,Yellow_Rubble,Yes,Small,Small,6.3,1.8,1.3,1,1.366666667,6.4,4.6,2,2.7,1.9,NA,2.3,Yes,23.18,415,432,27.5,12.8,17,1.617647059,3,1,1,N,16,28.28571429,rubble ,0.045947977,0.08007988
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5779,6048,No,Yellow_Rubble,No,Large,Large ,19.4,2.2,2.8,2.1,2.366666667,19.4,2.8,0,NA,NA,NA,0,NA,99.58,415,483,120.6,53.9,68,1.773529412,3,1,1,N,2,15.2,rubble,0.045947977,0.08007988
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,4946,4946,No - and no new number,Yellow_Rubble,No,Small,Small,6.8,1.4,1.8,1.3,1.5,6.8,1.9,0,NA,NA,NA,0,NA,17.37,,,19.762832,9.243244,11.685457,1.691233128,3,0,0,N,0,28.28571429,rubble,0.045947977,0.08007988
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5290,6043,No,Yellow_Rubble,No,Medium,Medium,12.5,1.8,1.8,1.6,1.733333333,12.5,1.8,0,NA,NA,NA,0,NA,33.58,178,198,40,15.4,20,2,3,1,1,N,5.099019514,28.28571429,rubble,0.045947977,0.08007988
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5292,5292,No - and no new number,Yellow_Rubble,No,Medium,Medium,14.2,1.6,1.7,1.8,1.7,14.2,1.8,0,NA,NA,NA,0,NA,35.18,,,39.774148,19.416316,20.877198,1.905147808,3,0,0,N,0,15.2,rubble,0.045947977,0.08007988
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,4936,6033,No,Yellow_Rubble,Yes,Small,Small,4.8,0.9,0.9,0.7,0.833333333,4.8,3.2,4,2.5,2,1,1.833333333,Yes,12.45,180,187,11.1,5.2,7,1.585714286,3,0,0,N,0,28.28571429,rubble,0.045947977,0.08007988
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,4940,6042,No,Yellow_Rubble,Yes,Small,Small,6,1.5,1.4,1,1.3,6,4.6,5,2.9,1.2,2,2.033333333,Yes,19.68,416,428,22.7,10.8,12,1.891666667,3,1,1,N,20,15.2,rubble,0.045947977,0.08007988
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,4950,6032,No,Yellow_Rubble,No,Small,Small,6,1.5,1.6,1.5,1.533333333,6,1.6,0,NA,NA,NA,0,NA,14.68,73,84.5,18,7.9,11.5,1.565217391,3,0,0,N,0,28.28571429,rubble,0.045947977,0.08007988
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,4944,6089,No,Yellow_Rubble,Yes,Small,Small,6.9,1.6,1.5,1.3,1.466666667,6.9,2.6,1,1,NA,NA,1,NA,26.78,194,215,27.8,16.6,21,1.323809524,3,0,0,N,0,28.28571429,rubble,0.045947977,0.08007988
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,4918,4918,No - and no new number,Yellow_Rubble,Yes,Small,Small,6.6,0.9,0.9,1.4,1.066666667,6.791170739,3.5,1,2.5,NA,NA,2.5,NA,11.5,,,13.1673,5.8903,8.65595,1.52118485,3,1,1,N,3,28.28571429,rubble,0.045947977,0.08007988
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5776,6102,No,Yellow_Rubble,Yes,Large,Large ,19.5,2,2.1,1.8,1.966666667,19.5,6.5,2,2.6,4.2,NA,3.4,Yes,151.58,1120,1198,167.5,89.5,78,2.147435897,3,0,0,N,0,15.2,rubble ,0.045947977,0.08007988
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5783,6115,No,Yellow_Rubble,Yes,Medium,Medium,12.3,1.9,1.6,1.6,1.7,12.3,5.5,5,1.4,2.1,2.7,2.066666667,Yes,75.48,1120,1165,86.8,42.3,45,1.928888889,3,0,0,N,0,28.28571429,rubble,0.045947977,0.08007988
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,4935,6031,No,Yellow_Rubble,No,Small,Small,6.9,1.5,1.6,1.7,1.6,6.9,1.7,0,NA,NA,NA,0,NA,21.88,84,96,23.9,12.5,12,1.991666667,3,1,1,N,2,15.2,hard_carb,0.045947977,0.08007988
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5797,6028,No,Yellow_Rubble,Yes,Large,Medium,10,1.7,0.6,1.4,1.233333333,12.3,1.5,5,4,2.6,2.3,2.966666667,Yes,76.82,1060,1095,66.2,33.9,35,1.891428571,3,0,0,N,0,28.28571429,rubble,0.045947977,0.08007988
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5285,6045,No,Yellow_Rubble,Yes,Medium,Medium,11.9,1.7,1.3,1.5,1.5,12.18072247,4.3,1,2.8,NA,NA,2.8,NA,44.68,,,50.448348,24.842716,25.780148,1.956868052,3,0,0,N,0,15.2,hard_carb,0.045947977,0.08007988
SE,2,11,6-7m,2017,9A,5B,NE_Monsoon,1/12/2017,5295,6039,No,Yellow_Rubble,Yes,Medium,Medium,14.7,2,2,2,2,14.7,3.9,1,2.2,NA,NA,2.2,NA,87.08,415,467,97.3,47.8,52,1.871153846,3,0,0,N,0,28.28571429,sand,0.045947977,0.08007988
